2023-04-06 22:52:53.3061|0|DEBUG|Program|init main |url: |action: |Program.<Main>$
2023-04-06 22:52:55.9085|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7293 |url: |action: |Microsoft.AspNetCore.Hosting.GenericWebHostService.StartAsync
2023-04-06 22:52:55.9085|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5167 |url: |action: |Microsoft.AspNetCore.Hosting.GenericWebHostService.StartAsync
2023-04-06 22:52:55.9085|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: |Microsoft.Extensions.Hosting.Internal.ConsoleLifetime.OnApplicationStarted
2023-04-06 22:52:55.9085|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: |Microsoft.Extensions.Hosting.Internal.ConsoleLifetime.OnApplicationStarted
2023-04-06 22:52:55.9085|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\NHTV\Desktop\PhatTrienUngDungWebNangCao\Lab\Lab01\TipsAndTricks\TatBlog.WebApp |url: |action: |Microsoft.Extensions.Hosting.Internal.ApplicationLifetime.NotifyStarted
2023-04-06 22:52:59.0631|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:52:59 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:02.8570|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:02 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:02.8721|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:02 - IP: ::1 - Path: /uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png |url: https://localhost/uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:03.2430|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:03 - IP: ::1 - Path: /favicon.ico |url: https://localhost/favicon.ico|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:13.8432|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:13 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:14.0335|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:14 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:16.9910|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:16 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:17.1242|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:17 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:17.1242|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:17 - IP: ::1 - Path: /uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png |url: https://localhost/uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:19.4089|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:19 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:19.4889|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:19 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:19.4889|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:19 - IP: ::1 - Path: /uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png |url: https://localhost/uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:20.8188|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:20 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:20.9080|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:20 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:22.4515|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:22 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:22.5230|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:22 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:22.5230|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:22 - IP: ::1 - Path: /uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png |url: https://localhost/uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:23.7562|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:23 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:23.8441|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:23 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:24.9008|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:24 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:25.0060|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:25 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:25.0060|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:25 - IP: ::1 - Path: /uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png |url: https://localhost/uploads/pictures/df98773226b74609b4d3e3330d7a10c7.png|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:25.9243|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:25 - IP: ::1 - Path: / |url: https://localhost/|action: Index|TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
2023-04-06 22:53:26.0255|0|INFO|TatBlog.WebApp.Middlewares.UserActivityMiddleware|2023-04-06 22:53:26 - IP: ::1 - Path: /css/main.cs |url: https://localhost/css/main.cs|action: |TatBlog.WebApp.Middlewares.UserActivityMiddleware.Invoke
